time_points,0,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69
PF3D7_1401800,199.204,35.8155,19.6235,25.1433,44.7197,60.5184,57.1857,61.8756,81.8116,118.531,284.961,491.424,251.394,63.0798,18.5465,26.2314,47.3681,60.8663,61.9321,60.5973,69.6637,94.4562,217.605,319.466
PF3D7_1401900,32.3426,5.55653,1.82584,0.922502,1.06884,0.688444,1.07783,0.651643,0.592756,0.613491,3.54387,39.4128,36.2165,8.93432,1.77299,0.716103,0.75882,0.213887,1.02681,0.793195,0.621901,0.465941,1.97335,9.2482
PF3D7_1402000,1.71355,1.16881,4.25849,14.2508,15.9211,17.2038,22.6323,31.202,28.6707,14.8955,7.17594,2.34501,1.07742,1.0929,5.9852,16.702,14.267,9.20515,16.8212,18.4588,18.9281,17.805,4.83065,2.26886
PF3D7_1402100,1.11176,1.86135,5.62454,11.7738,13.7894,10.9184,11.0212,10.4924,7.81073,3.90835,1.38867,1.01661,0.571936,1.40895,7.44782,13.1874,13.3735,13.0201,11.7833,11.1797,9.79395,6.33542,2.70677,1.23241
PF3D7_1402200,92.5222,19.4737,11.7314,5.22262,3.16962,3.94702,9.32246,25.9212,49.8044,71.2219,151.658,284.541,122.023,27.9767,4.28922,3.87242,3.85759,2.32568,6.66995,21.6108,39.58,74.441,169.706,297.17
PF3D7_1402300,18.9064,21.4298,33.9627,45.1149,39.683,43.0255,40.1084,47.3961,49.9306,75.846,93.3425,83.1331,21.078,20.784,34.8459,44.8164,53.0203,49.5289,48.9145,46.2064,53.9646,71.1121,78.162,85.0479
PF3D7_1402400,9.02075,21.7222,31.1996,29.4677,28.869,24.5797,19.5155,17.5075,22.572,28.85,27.0946,20.0307,9.74288,17.5519,30.5315,29.4594,25.5774,25.7777,19.6292,16.5778,18.5958,22.5906,27.3444,23.4402
PF3D7_1402500,279.455,843.348,1458.93,1878.45,1760.73,1721.16,1318.96,1269.55,1142.09,943.339,557.822,143.876,434.602,758.676,1632.56,1894.41,916.135,1116.5,1070.5,710.204,620.67,589.798,206.465,101.968
PF3D7_1402600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4721,0,0,0,0
PF3D7_1402700,19.5359,32.7718,84.3104,124.859,138.369,131.433,124.893,88.7444,85.7334,50.5765,26.4085,17.7083,11.2433,22.0106,74.0106,133.508,157.475,161.362,148.591,132.885,97.6611,84.8578,64.721,39.5474
PF3D7_1402800,86.1075,37.0686,30.6007,54.2302,86.0971,89.7605,48.131,35.6429,46.6656,62.9982,80.7861,104.958,54.9184,30.6833,30.7801,52.7185,114.615,121.051,66.8717,43.232,47.975,49.3282,79.7632,104.793
PF3D7_1402900,7.07809,1.99934,1.25646,1.85015,2.82503,3.49278,3.38133,2.92889,2.99132,3.16401,5.36495,11.3198,4.2541,1.97268,1.001,1.44938,4.25646,3.08804,4.96798,3.5319,3.42757,3.18281,3.79839,8.17958
PF3D7_1403000,0,0.208806,0.11321,0.272997,0.0584762,0.0426867,0.584764,0.480678,0.220522,0.253595,0.45555,0.698221,0.526309,0.232434,0.130184,0.156712,0.100822,0.19893,0.227381,0.599402,0.355945,0.379187,0.224737,0.29457
PF3D7_1403100,14.215,4.80354,1.74783,1.33978,0.801162,1.99891,13.7684,27.6672,44.6504,44.7741,52.8732,56.5487,13.5606,4.71733,1.02935,0.769093,0.886523,1.43731,7.48595,19.5829,28.8688,36.8421,55.5528,54.14
PF3D7_1403200,1.09881,0.449696,0.0975263,0.134386,0.10075,0.294183,0.143929,0.468097,0.759883,1.67488,1.38508,0.676676,0,0,0.149532,0,0.868543,0.114247,0.156704,0.317761,0.459949,1.02663,2.06509,1.21805
PF3D7_1403300,0.412603,0.276319,0.0998762,0.110099,0.0206355,0.0301271,0.132657,0.656375,0.557704,0.656262,0.539011,0.400389,0.10613,0.082023,0.0765673,0.0138254,0.0355788,0.0701998,0.08024,0.56948,1.11477,1.12783,0.555146,0.810811
PF3D7_1403400,2.82981,0.729618,0.339072,0.441267,0.0778399,0.539808,3.78081,9.65338,13.4052,15.7533,12.1815,8.88766,1.60135,0.696155,0.346587,0.104303,0.402624,0.353071,3.75319,6.6286,11.3715,9.98686,9.89706,10.5871
PF3D7_1403500,35.3624,4.66424,2.69027,1.11212,1.22285,1.46071,5.79663,9.9724,12.0179,17.1147,19.1547,55.2518,30.0166,7.62235,2.22741,0.819283,0.766682,2.77333,4.4956,9.20373,12.1802,16.7858,21.3621,43.0081
PF3D7_1403600,70.6943,10.6198,5.75786,3.35671,1.37266,4.34207,12.0925,24.856,29.0457,45.8037,80.3059,196.678,101.777,16.823,3.05592,1.83931,2.36667,1.55654,5.69333,10.1017,20.5403,29.6698,42.2033,65.9199
PF3D7_1403700,1.5455,0.552007,0.44893,0.515503,0.231885,0.394968,3.25744,11.9339,10.1535,6.28511,2.69198,2.42267,1.88829,0.844898,0.74568,0.0517861,0,0.262949,2.28423,6.27746,9.93919,9.66632,3.16865,4.36093
PF3D7_1403800,4.81305,1.77622,1.30379,1.11264,1.14792,1.13963,1.15886,1.49881,1.51032,3.27454,9.37754,17.0417,6.37615,1.56656,0.954085,0.666539,0.686118,1.38848,0.987947,1.06201,1.29266,1.80065,5.93128,11.2567
PF3D7_1403900,16.338,14.7393,47.3806,78.7758,133.651,200.903,203.981,145.987,124.162,71.2504,44.5021,24.5703,11.4312,12.4267,46.8357,91.0491,135.6,139.037,177.638,156.918,108.456,99.5533,88.7998,43.7028
PF3D7_1404000,1.6735,2.26016,1.55961,5.37267,6.90499,11.7612,9.04229,14.4778,8.53521,12.9762,12.2351,13.5695,4.14318,0.914877,1.87885,4.00938,19.4453,21.141,21.4797,15.0631,21.5407,15.7779,7.37149,10.8988
PF3D7_1404100,22.058,31.6654,81.3237,109.258,188.56,205.446,230.367,148.625,142.862,61.3972,31.8685,16.0221,18.0033,33.8572,75.5062,125.706,413.625,414.409,391.647,356.237,314.285,276.71,95.0688,55.4868
PF3D7_1404200,3.68723,3.16896,2.94539,0.676434,2.0285,1.48077,0.362234,0.724974,0,1.2829,4.88025,4.16295,1.30409,0.503937,0.752668,1.35906,2.62309,6.90074,0.788771,0,0.385859,0.939554,4.22281,5.10922
PF3D7_1404300,15.4931,7.45964,2.75023,2.89799,2.17264,0.487997,0.477505,0.0597298,0.315127,0.845574,2.06783,3.99105,9.66986,5.97871,3.10057,0.559856,0.864453,0,0,0,0.254324,0.774088,4.92431,7.74536
PF3D7_1404400,12.2299,1.94319,0.574669,1.58373,0.395776,0.57782,10.1771,17.5395,30.348,22.9564,18.318,9.30365,6.6154,1.76979,0.440554,0.132581,0.341189,0.897592,10.6188,23.0928,44.267,52.7945,43.2232,38.6777
PF3D7_1404500,32.537,51.7568,38.6867,40.6945,26.1182,30.4479,16.324,20.1778,14.2931,14.9111,10.6791,6.59507,37.6351,54.7048,53.5516,41.7103,24.0688,28.0852,18.342,11.1403,14.5191,5.42295,8.86961,5.38753
PF3D7_1404600,0.545279,0.669351,0.217787,0.225075,0.18794,0.0821174,0.214231,1.25924,1.50832,1.36867,1.3575,1.42368,1.0607,0.484406,0.361749,0.10049,0.129302,0.170083,0.204069,0.474042,0.804835,0.590446,0.80487,1.0952
PF3D7_1404700,150.107,36.95,10.776,7.2219,5.36368,2.21626,0.939733,0.434026,0.445252,0.62175,8.06946,198.702,214.571,54.5064,13.8937,3.32235,2.79179,1.14759,1.25925,0.797963,1.00102,0.468742,1.16682,14.0704
PF3D7_1404800,1105.99,1058.83,706.523,558.559,427.852,291.591,104.694,30.999,13.165,4.68164,5.23666,189.322,1198.8,1162.13,804.654,592.318,417.264,286.063,135.956,65.9823,20.3137,9.19478,4.56459,27.4106
PF3D7_1404900,1324.49,591.083,373.664,356.588,359.522,316.596,212.296,201.153,189.581,177.694,147.756,536.598,1365.85,745.14,413.669,350.659,268.487,278.726,224.272,160.076,141.554,106.53,100.499,125.747
PF3D7_1405000,8.08721,9.08285,14.6147,13.0851,10.6852,9.79659,10.9145,15.2492,20.2164,22.3785,17.3802,10.1784,8.95594,12.5387,14.8304,11.8744,8.36261,11.0828,12.5639,12.6521,17.6753,25.1679,13.6418,9.92014
PF3D7_1405100,11.3694,3.60532,6.45563,12.8184,17.2939,20.0022,22.6197,19.1862,14.8139,9.76029,12.8414,27.4345,10.1194,3.23122,6.59358,13.2794,11.6055,17.0507,16.7351,14.7465,12.6857,9.61214,8.38428,12.3111
PF3D7_1405200,8.52987,1.28896,3.84365,8.54639,13.5365,11.3307,12.5052,14.191,19.0579,22.9597,26.7977,35.6931,5.8016,1.97287,3.2145,9.43195,11.8251,13.5079,12.4922,14.5158,22.9337,22.9056,20.5782,23.6389
PF3D7_1405300,7.02474,2.54537,2.28107,4.93482,7.09297,6.29587,7.60806,9.87886,12.0561,14.4518,15.8956,21.3137,9.36233,3.23148,2.29082,4.94161,4.30669,6.27956,5.33286,6.91194,8.427,10.609,7.12438,9.73387
PF3D7_1405400,0.736835,0.765489,0.830065,1.27896,0.919866,3.18672,8.60847,9.95179,7.9472,6.11902,3.68663,1.96631,0.781809,0.650703,0.786755,1.26392,2.1505,2.5105,7.29919,10.3018,11.1273,9.04114,5.14308,3.45569
PF3D7_1405500,2.01926,10.7101,17.6355,21.7522,18.0851,18.4891,14.1241,15.0074,7.20556,5.84532,2.58606,0.928493,2.62814,8.25714,22.6209,22.8342,26.0485,24.942,22.0127,16.8526,16.3301,8.64416,3.50087,2.2384
PF3D7_1405600,47.4266,19.7194,9.76174,5.01751,4.64203,12.1522,103.531,205.835,315.304,291.67,240.048,134.805,45.6906,14.7929,4.69208,2.25212,2.62186,7.62358,44.69,103.432,161.315,184.165,289.546,121.919
PF3D7_1405700,98.6804,19.719,14.713,15.7711,15.9264,19.3346,17.806,16.0861,14.7758,10.6355,27.8449,138.387,119.394,30.586,13.9257,14.3818,12.4762,18.9237,19.2518,14.7691,16.1222,8.43515,13.6611,47.5092
PF3D7_1405800,196.089,283.166,169.084,155.465,116.39,121.569,73.1452,55.1665,32.0076,16.7705,8.54991,17.4278,209.995,280.324,213.368,168.862,86.4607,71.6717,60.6558,37.9958,24.3606,12.7241,11.0018,6.40067
PF3D7_1405900,51.7467,68.6393,35.0023,35.386,21.1669,26.7278,13.8194,16.2913,7.43491,7.91578,5.30166,8.95707,58.8051,71.5839,53.667,39.0896,25.0646,26.0662,20.8082,11.9067,9.90719,3.69281,3.4277,2.59746
PF3D7_1406000,22.17,55.4294,89.6215,110.183,110.324,109.673,127.907,105.013,103.838,81.9449,45.4757,18.2039,25.6617,59.4981,124.658,117.373,113.747,143.964,132.793,149.937,137.093,146.366,104.047,46.9178
PF3D7_1406100,5.96192,11.4004,11.3826,15.9871,14.6026,12.3917,8.32442,7.41989,7.88412,9.52681,11.9204,14.5819,9.17467,12.153,14.7334,15.7564,13.3857,13.7693,8.92761,6.57547,7.11511,6.31912,6.71616,8.71817
PF3D7_1406200,79.2572,141.348,98.3866,97.9926,67.0648,67.7593,36.2353,39.2002,35.1367,32.9351,25.9715,24.051,90.0786,143.595,122.553,99.3804,66.7651,58.0272,40.9119,25.4506,25.7199,13.9399,20.9377,16.1523
PF3D7_1406300,94.4283,32.645,33.8459,35.495,29.2663,29.441,43.5479,68.4322,96.7363,118.122,98.3421,76.6273,87.2811,41.7267,33.9528,34.879,47.4072,39.1468,58.8578,88.902,122.032,176.195,136.574,99.5481
PF3D7_1406400,2.27533,1.37817,0.807803,0.5009,0.333801,1.49248,8.01723,15.7922,21.3998,25.5894,20.096,15.1331,4.07733,0.953646,0.216748,0.447281,0.143881,1.04093,4.34819,6.84317,12.8895,17.8573,16.6239,12.4852
PF3D7_1406500,0.196748,0.0966252,0.0748403,0.0825009,0.0154628,0.0677256,0.60747,1.29868,0.913559,0.530874,0.15589,0.230787,0.218698,0.0768279,0.0573742,0.0414391,0.0266603,0.0350686,0.396833,0.670574,0.870629,0.171888,0.307039,0.10905
PF3D7_1406600,8.14916,3.05302,1.68101,0.969085,2.83523,9.35232,16.7836,22.7041,33.0005,50.3798,57.6059,35.189,7.81494,2.55327,0.789001,0.724203,3.11634,7.63574,18.3284,20.7207,31.7116,30.4665,40.2599,37.5089
PF3D7_1406700,19.6975,8.56354,5.50278,5.21301,15.6329,36.6991,64.3335,76.759,84.8574,75.6276,70.4987,64.8273,16.6741,7.2377,3.42758,5.4749,11.9453,20.3459,43.7946,54.3479,48.9302,82.1169,129.719,81.6132
PF3D7_1406800,981.681,153.278,52.4496,23.6517,10.0879,6.22522,19.0913,26.2781,74.3859,203.256,1034.8,2111.86,1037.39,251.541,45.8429,13.0296,9.14479,4.48137,7.11731,23.2065,63.1457,218.883,881.647,2491.19
PF3D7_1406900,3.47678,1.22939,1.03686,0.510262,0.535564,3.23932,11.5857,13.7266,11.1563,6.16592,4.41765,6.39477,4.62354,0.912337,0.227107,0.102519,0.791481,1.99545,7.02103,8.50605,7.62602,5.38646,2.35233,4.47076
PF3D7_1407000,0.442707,0.468285,0.326436,0.0874635,0.149878,0.615423,2.06083,1.19853,1.11865,0.501026,0.729752,1.10451,0.626305,0.204787,0.152932,0.0753116,0.129207,0.552359,1.70467,1.9647,1.49676,0.815686,0.300007,1.2835
PF3D7_1407100,208.552,284.71,293.583,223.38,255.362,211.418,152.344,66.4241,53.3495,14.3303,6.92238,8.79029,173.764,274.307,221.398,211.028,509.892,301.603,186.215,164.554,103.717,67.2184,18.8334,16.6685
PF3D7_1407200,335.567,96.0125,60.2236,56.0014,55.3015,54.4688,36.5968,35.2781,31.1163,26.525,22.1279,118.043,219.067,104.857,65.4812,57.4154,36.4567,46.6867,35.8131,27.1728,24.2874,20.9059,25.3949,39.0214
PF3D7_1407300,275.307,198.184,156.468,144.196,149.973,132.384,102.543,80.043,80.0503,62.9857,38.8213,74.4148,212.957,206.208,165.69,160.028,174.862,169.941,127.537,110.481,90.511,82.3027,74.664,73.5949
PF3D7_1407400,18.4058,23.629,33.8765,32.5813,36.2398,35.1429,31.9764,22.8563,34.6129,25.6158,24.4222,18.0297,28.7799,33.5405,35.9896,32.3733,30.3226,27.5979,31.9134,25.7732,20.4101,21.0641,18.7751,15.213
PF3D7_1407500,31.0404,113.292,157.789,129.678,123.417,120.407,92.0368,51.044,38.0535,22.0206,12.4496,10.4267,68.864,148.481,148.613,122.471,100.373,128.508,86.0201,68.5477,56.4022,44.2213,18.396,16.0315
PF3D7_1407600,4.29988,2.71653,1.51175,1.66956,1.34354,0.980762,1.46822,3.30375,4.27996,3.25772,2.31013,1.39684,2.65767,2.09963,1.41459,1.20019,0.514771,0.403669,1.54496,1.72939,2.76099,1.20204,2.21398,1.14535
PF3D7_1407700,0.847179,0.475496,0.128902,0.0444051,0.0665814,0.0486033,0,0,0,0.0962482,0.0305113,0.248437,0.428042,0.264651,0.0494096,0.0892165,0,0,0,0,0,0,0,0.0670799
PF3D7_1407800,1827.72,2074.53,1659.76,1301.13,1217.4,957.09,607.811,392.074,344.198,251.637,136.85,289.356,2117.02,2466.11,1724.41,1525.76,993.407,763.914,523.26,492.415,281.442,274.888,289.198,180.14
PF3D7_1407900,1335.63,2828.61,1862.78,977.95,572.092,331.039,225.133,138.543,84.3474,32.5656,12.7617,76.7412,1849.58,3007.29,1916.68,1109.45,610.041,360.333,186.709,191.197,87.7898,54.4189,34.3238,33.1366
PF3D7_1408000,709.398,341.502,316.31,322.565,459.214,820.992,979.439,711.926,579.347,336.393,162.819,232.071,582.098,409.142,311.184,372.151,367.496,565.756,732.623,812.697,473.05,426.802,309.687,170.262
PF3D7_1408100,135.374,468.377,726.214,862.34,1066.58,1036.29,779.477,572.107,523.658,303.731,146.481,55.1396,196.353,463.434,733.221,985.494,707.807,641.69,554.134,529.571,384.633,331.23,263.746,92.9767
PF3D7_1408200,43.2701,120.896,149.526,179.048,135.151,124.19,69.4933,51.6382,37.6562,17.6099,8.70668,8.51138,55.6225,127.908,174.594,182.818,170.172,125.887,92.0265,58.5739,44.8924,15.5154,12.7271,7.65119
PF3D7_1408300,0.987807,0.242561,0.263023,0.362433,0,0,0,0.582661,0.17078,1.37476,1.61871,4.25824,1.74683,0,0,0,0,0.308118,0.422623,0,0.413486,0.755119,3.82898,3.83253
PF3D7_1408400,15.9561,16.0965,21.3331,28.0322,33.0676,40.0454,50.8395,44.4898,52.6928,46.4954,41.9677,52.2061,19.891,15.3934,24.3553,28.7554,33.7952,37.5678,45.5216,45.0627,50.1793,49.4403,46.0928,43.803
PF3D7_1408500,22.7476,70.019,64.1529,89.2224,66.4497,76.5564,32.3563,48.3164,24.3722,21.8487,13.3273,12.4959,44.4193,70.5858,100.324,85.3793,48.6237,44.9711,43.1786,21.4027,21.9942,3.7554,4.62891,3.374
PF3D7_1408600,791.762,1396.63,2439.47,2380.33,2548.34,2621.3,2230.11,1499.39,1426.91,1026.69,636.486,190.241,655.74,1360.45,2177.53,2575.93,4056.49,4261.22,4168.86,3336.84,2558.73,2675.3,834.816,587.283
PF3D7_1408700,26.4167,66.5132,80.6817,75.9333,58.1222,32.8108,18.8893,20.6172,34.5945,46.2253,54.8939,43.332,30.7585,64.555,80.6386,77.5563,53.0191,33.7225,19.6923,19.9708,26.0943,36.4138,55.2353,52.0613
PF3D7_1408800,0,0,0,0.130882,0.0981227,0,0,0.0350685,0,0,0,0,0,0.0975058,0.145632,0,0,0,0.076309,0,0.0746591,0,0,0
PF3D7_1408900,39.5223,70.1853,67.143,60.7608,53.8199,53.5905,47.537,34.6878,23.6425,8.18638,7.00876,13.5731,52.405,70.0764,69.6945,63.6421,48.1787,38.7179,39.6048,28.8124,19.7517,8.57741,5.71911,4.16458
PF3D7_1409000,3.3713,15.7895,24.9598,32.372,25.5134,23.7758,16.7053,16.5553,11.2023,8.81165,7.77371,5.90773,6.22353,17.5313,32.1933,36.0357,15.209,15.7481,11.5742,9.41648,8.0197,6.99813,4.63609,2.96239
PF3D7_1409100,90.242,23.6907,7.59606,5.22034,3.98272,6.37595,9.78784,16.1859,22.6778,32.449,31.5056,31.4873,85.6097,35.384,8.50086,6.27458,4.35125,3.84553,6.80796,10.3538,14.5517,21.7894,28.0239,18.7914
PF3D7_1409200,20.6759,6.09252,4.03728,8.47122,10.4269,26.4325,23.1559,37.536,22.7586,50.2198,51.6912,94.0821,29.982,8.6658,6.04947,13.206,6.21039,15.9082,21.083,16.4429,18.7519,11.5899,30.1152,43.3568
PF3D7_1409300,44.8039,11.1937,9.29426,14.0495,14.6888,12.8148,14.7401,27.0936,44.4949,68.6989,126.35,191.216,44.4062,12.7452,9.41163,13.6337,10.9951,15.2753,10.8661,16.6667,29.2766,30.3337,78.8496,122.866
PF3D7_1409400,947.238,141.429,41.5607,14.9732,7.17503,5.91348,32.0729,48.9288,88.1567,158.634,593.431,1475.68,901.565,225.628,34.5237,8.68386,8.18074,4.46181,18.5398,51.1907,79.336,169.06,499.763,1285.2
PF3D7_1409500,2.43767,0.723286,0.243404,0.223599,0.139694,0.203949,0.379171,1.70746,1.45749,1.50444,2.71426,5.77539,3.70006,0.999474,0.310998,0.0748739,0.0481709,0.158408,0.347643,0.352471,0.82906,0.621149,0.751624,2.02666
PF3D7_1409600,98.7493,98.8334,67.1455,51.6738,40.3179,37.6826,28.9827,24.5489,25.8467,34.8554,45.4962,51.7647,85.7508,95.7451,70.9517,54.6502,35.8676,34.9467,29.1009,24.8076,23.0812,21.3591,46.3696,42.1123
PF3D7_1409700,0.735562,0.232227,0.139899,0.134941,0.0578092,0.949494,4.25312,5.9606,5.61366,4.66932,2.06633,0.884391,0.854788,0.229783,0.0643497,0.0193655,0.598032,1.4094,4.15857,5.58378,7.47754,6.50653,3.22151,2.27144
PF3D7_1409800,9.45442,4.37269,2.68851,2.72796,13.7859,62.8138,100.022,81.5031,78.3636,39.6016,17.1474,7.12243,4.73979,3.16136,1.42402,1.59013,22.7242,58.4653,91.6207,95.959,78.2667,51.5035,39.9792,17.1452
PF3D7_1409900,17.8491,28.7158,54.41,75.4259,93.6808,121.254,131.627,119.711,130.105,110.88,82.3769,45.3157,20.1721,25.4974,53.4103,81.8962,84.5873,112.332,123.004,124.92,116.366,127.733,100.54,60.9505
PF3D7_1410000,13.1271,51.5748,62.2366,76.2599,65.2968,57.477,31.882,31.4382,32.2146,33.2762,26.6132,16.5423,31.4677,46.9454,74.657,75.6008,65.716,76.3191,43.9943,31.7931,31.5192,27.3171,16.5115,16.2696
PF3D7_1410100,0.436441,1.00026,0.92969,0.907421,1.12049,1.05164,0.743185,0.343248,0.40243,0.752026,0.990265,1.314,0.823254,1.59064,1.42544,0.750707,0.551971,3.26725,1.12036,0.694174,0.974346,1.40867,1.12784,0.806343
PF3D7_1410200,58.5162,176.86,208.19,204.878,199.603,217.79,186.525,98.4989,48.9156,15.1305,7.41537,12.3102,74.7842,182.75,229.684,223.713,226.298,226.926,190.03,141.07,75.6543,33.6284,14.4415,10.2935
PF3D7_1410300,5.24088,10.8436,15.6275,15.1091,8.64448,4.93125,8.53895,16.8815,21.8835,18.2628,14.5934,12.2574,6.83887,11.3311,16.9162,15.6733,9.96021,4.8216,7.19222,11.7158,18.3818,13.5039,16.4813,11.5564
PF3D7_1410400,2565.31,437.903,141.778,52.5151,22.8584,11.1318,26.2728,2.8548,7.6796,230.494,2753.04,7013.8,3363.97,724.768,131.019,35.8753,15.623,6.05053,2.7991,3.21139,5.50118,157.408,1467.54,4442.32
PF3D7_1410500,5.5867,4.26795,3.63628,2.50531,1.02449,2.99145,7.31784,17.331,17.1711,10.6137,3.91233,1.78394,1.31726,3.39351,5.06846,3.43195,3.53277,8.90667,9.82642,28.8116,31.7001,24.0424,9.62463,8.94543
PF3D7_1410600,326.173,623.331,634.796,530.329,504.126,459.415,407.043,297.043,288.481,199.691,130.648,73.7696,342.289,664.054,635.804,618.857,781.774,625.297,574.694,551.909,444.335,487.751,277.756,223.239
PF3D7_1410700,14.9041,6.94227,2.04563,1.12751,1.60607,2.15969,10.8682,33.2919,81.9778,149.535,157.618,99.1645,21.5198,7.81185,2.3837,0.396434,0.728712,0.766831,5.25903,17.7291,46.9511,95.8447,117.114,93.5087
PF3D7_1410800,119.105,19.37,7.69456,1.86264,2.79286,1.41143,2.91563,0.92137,3.64577,23.1367,124.44,278.162,124.027,27.9665,5.7394,1.43935,1.85204,0.730846,1.00245,2.37153,2.94233,15.324,98.5284,252.59
PF3D7_1410900,62.0871,59.007,54.9534,52.521,47.4004,44.8752,32.8975,31.0131,27.3572,27.9741,34.5479,68.18,78.8894,66.5877,64.3956,50.1656,31.5588,35.0566,30.6216,22.5682,21.8079,14.722,21.904,26.1679
PF3D7_1411000,289.322,59.4851,14.0859,5.98702,2.7013,0.889936,0.656849,0.513524,0.809174,1.89408,6.27848,142.251,295.278,99.5698,15.9108,4.54343,1.94225,0.573522,0.277116,0.407856,0.673451,1.39493,2.96725,30.0059
PF3D7_1411100,3.88815,16.6588,14.4942,19.677,18.2925,17.1222,8.90389,11.8099,10.4309,14.9808,26.4998,31.8707,9.38898,12.6069,20.6904,20.6071,16.4053,12.3788,9.92363,7.79327,9.26011,13.3239,12.0949,16.6459
PF3D7_1411200,340.189,243.083,199.141,185.219,165.622,138.534,82.0157,57.8335,50.4943,40.0975,91.1751,402.276,444.849,314.016,228.137,187.846,112.355,125.015,80.7924,53.5308,45.3079,26.4589,47.4513,134.018
PF3D7_1411300,12.5305,5.38965,7.28359,13.7926,17.1213,15.5241,12.5192,15.0238,14.2443,14.2801,22.0099,44.2488,19.6388,8.37249,10.2313,14.1575,11.6525,13.0284,12.8595,11.546,11.1416,10.6431,12.7272,19.7461
PF3D7_1411400,3.74784,4.58083,2.47802,1.55279,1.33209,2.39296,12.5019,21.316,27.5637,21.341,12.7449,5.73117,3.58936,3.62583,2.80228,1.51333,1.27818,1.24784,8.41374,15.2802,21.6901,14.0996,14.4088,6.62864
PF3D7_1411500,20.8902,38.7705,27.2907,27.973,17.752,18.0897,13.1015,15.1735,7.94892,4.29241,1.92794,2.92904,26.4203,37.524,36.475,29.2697,16.7189,22.4573,17.5163,11.9745,10.1888,3.92104,2.02111,2.171
PF3D7_1411600,3.74915,1.67076,0.665524,0.484003,0.725718,2.62093,12.3045,13.3096,14.7162,12.0092,7.87653,3.99058,1.71888,1.3664,0.53855,0.383856,0.526842,2.772,11.8817,16.5342,16.856,19.9558,13.2115,9.96676
PF3D7_1411700,4.80382,7.76571,12.5779,12.9499,9.39656,9.32441,10.2513,11.5965,12.6424,14.2997,10.4118,4.93055,4.15313,10.3952,14.0824,14.8781,13.5431,10.9051,12.3887,12.908,14.1037,19.2452,12.649,8.46846
PF3D7_1411800,7.90197,22.1899,12.4625,12.3034,12.5958,10.2525,8.5193,12.3297,8.75743,9.02348,4.85264,2.99462,14.9054,22.984,18.2395,14.1147,10.9546,11.376,10.1423,7.77831,8.26921,2.37493,3.14154,1.85298
PF3D7_1411900,212.38,563.355,500.215,382.208,314.147,217.346,124.193,60.8371,35.4086,13.3325,5.17125,18.3974,310.056,563.876,554.826,449.616,421.157,239.883,143.318,98.7656,56.9991,33.2101,13.5112,11.7189
PF3D7_1412000,80.1021,16.4842,6.99446,3.33166,2.40855,0.586068,1.46553,0.286934,0.336406,11.6058,130.363,373.797,129.035,30.7598,6.1565,2.27111,0.615218,0.50578,0.346871,0.351689,0.407246,5.45397,70.91,206.26
PF3D7_1412100,27.7871,7.79802,2.85139,2.06615,1.80294,8.37864,28.9487,41.2208,46.5085,46.2339,64.0601,76.6729,37.0906,9.41222,2.05403,0.850657,2.7145,6.62292,23.1844,31.195,39.2801,40.9541,40.566,57.2562
PF3D7_1412200,4.55925,12.2423,12.5814,8.9724,5.04905,4.1613,7.1897,6.1353,3.78766,3.54344,3.26912,2.11491,7.16206,13.304,11.6515,6.87466,3.81912,5.31913,6.10522,5.1883,4.21348,2.7158,2.96285,3.31466
PF3D7_1412300,485.358,825.268,859.197,534.244,463.786,425.532,465.728,407.242,516.162,475.056,399.632,167.696,564.386,875.845,725.21,539.808,334.577,286.063,308.767,329.886,369.124,380.015,469.596,197.461
PF3D7_1412400,5.17038,13.3549,17.1171,22.1004,15.949,8.98029,5.68073,9.38231,14.0547,16.6079,14.7093,10.0201,4.95625,11.2849,19.1837,21.4766,15.3799,9.92837,5.59431,6.84708,10.2816,9.26551,13.5386,10.3874
PF3D7_1412500,74.2197,254.107,341.795,323.127,371.208,378.097,263.428,96.1722,42.5582,12.618,5.82425,5.28747,71.2834,208.825,302.031,384.896,651.858,611.278,404.397,269.598,107.931,58.3266,18.2937,12.8784
PF3D7_1412600,13.3897,53.9219,75.5331,68.393,62.5606,58.8809,50.9252,39.9976,18.1557,6.27499,2.24239,1.84549,18.1308,51.3965,76.0618,77.9066,72.6655,69.3903,57.8186,44.3084,29.6254,12.8677,4.44874,2.54449
PF3D7_1412700,2.38661,4.68835,12.8614,19.7874,25.0837,25.2487,24.3699,24.0578,21.4684,12.5424,5.71145,2.50076,2.46929,4.47889,13.5536,19.6153,21.5903,26.4218,25.9539,21.8488,18.0418,12.4351,8.57325,4.12637
PF3D7_1412800,69.9746,264.524,290.789,262.359,166.553,63.7446,28.3433,40.2869,66.5895,68.895,59.5573,34.0319,106.524,247.506,328.308,296.405,214.436,95.2906,30.3473,53.9621,58.9317,90.158,85.8606,59.7344
PF3D7_1412900,50.2174,117.233,182.883,171.918,141.544,71.5078,57.4724,52.8778,61.628,58.0766,40.5658,22.287,49.9054,133.243,175.555,188.437,204.284,149.953,72.0201,89.8947,89.263,113.494,98.3355,80.1686
PF3D7_1413000,0.203116,0.0997524,0.0540837,0.0372623,0,0,0,0.0199681,0,0.0605746,0.0512068,0,0.0718379,0.0555201,0.0414618,0.149731,0.0963309,0,0.0434506,0,0,0,0,0
